CountyName,OwnerName_Grouped,OwnerName,OwnerAddre,OwnerAdd_1,OwnerAdd_2,OwnerCity,OwnerState,PropType,TotalAcres,Rank
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,480.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,632.88,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,320.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,48.52,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Improved Property,666.16,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Improved Property,640.0,3
Custer,GREAT NORTHERN PROPERTIES,GREAT NORTHERN PROPERTIES LP,PO BOX 1745,,,MILES CITY,MT,Vacant Land,667.84,10
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,19.42,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,2.14,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,636.11,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,306.55,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,240.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,320.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Improved Property,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,470.26,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,642.32,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Improved Property,480.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,645.88,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,PO BOX 80850,,,BILLINGS,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,120.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,632.84,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,675.68,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,636.1,3
Custer,GREAT NORTHERN PROPERTIES,GREAT NORTHERN PROPERTIES LP,PO BOX 1745,,,MILES CITY,MT,Vacant Land,640.0,10
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,127.08,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,639.8,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,630.08,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,634.96,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,358.96,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,520.4,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE-NEFSY LIMITED PARTNERSHIP,PO BOX 80850,,,BILLINGS,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,629.48,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,563.76,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,473.67,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,634.68,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,380.35,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,160.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,629.24,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,633.2,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,668.28,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,646.2,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,671.44,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,480.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,600.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,638.52,3
Custer,GREAT NORTHERN PROPERTIES,GREAT NORTHERN PROPERTIES LP,PO BOX 1745,,,MILES CITY,MT,Vacant Land,102.557,10
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,324.2,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,630.6,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,511.4,3
Custer,GREAT NORTHERN PROPERTIES,GREAT NORTHERN PROPERTIES LP,PO BOX 1745,,,MILES CITY,MT,Vacant Land,640.0,10
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,480.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,160.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,480.0,3
Custer,GREAT NORTHERN PROPERTIES,GREAT NORTHERN PROPERTIES LP,PO BOX 1745,,,MILES CITY,MT,Vacant Land,666.8,10
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,600.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,637.6,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Improved Property,572.17,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,182.89,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,636.44,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,560.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,646.8,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,183.55,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Improved Property,520.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,644.72,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,160.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,240.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,127.02,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,440.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,670.8,3
Custer,GREAT NORTHERN PROPERTIES,GREAT NORTHERN PROPERTIES LP,PO BOX 1745,,,MILES CITY,MT,Vacant Land,640.0,10
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,593.07,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Improved Property,304.24,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,175.24,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,615.2,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,320.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Improved Property,320.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,636.8,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,637.2,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,41.76,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,132.16,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,49.32,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,631.8,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,641.4,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,40.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.44,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,400.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,PO BOX 80850,,,BILLINGS,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,560.0,3
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,662.8,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,193.9,7
Custer,COFFEE-NEFSY,COFFEE RANCH LLC,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,320.0,7
Custer,COFFEE-NEFSY,COFFEE-NEFSY LIMITED PARTNERSHIP,PO BOX 80850,,,BILLINGS,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,337.88,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,COFFEE-NEFSY,COFFEE NEFSY LIMITED PARTNERSHIP,MAIL TO:  COFFEE CAREN,PO BOX 575,,MILES CITY,MT,Vacant Land,640.0,7
Custer,FARMLAND RESERVE INC,FARMLAND RESERVE INC,PO BOX 3688,,,SALT LAKE CITY,UT,Vacant Land,640.0,3
